层级,职业编码,职业名称,职业描述,主要工作任务,parent_code,l2_prefix,category,core_actions,objects,deliverables,main_kpi,environment,served_population,role_level
四级,6-28-01-10,光伏发电运维值班员L,操作、维护光伏发电设备及附属设备，监控其运行工况的人员。,"1.启停光伏发电设备及附属设备
2.巡视、检查、监控光伏发电设备及附属设备的运行工况，发现异常，上报并进行处理
3.执行调度命令，进行倒闸操作和事故处理
4.维护光伏发电设备及附属设备
5.统计、分析光伏发电设备运行技术数据
6.验收新投入和检修后的设备
7.填写运行日志和技术记录。",6-28-01,6-28,6类-生产制造,"[""启停光伏发电设备"", ""监控运行工况"", ""执行倒闸操作"", ""维护光伏设备"", ""分析运行技术数据""]","[""光伏发电设备"", ""附属设备"", ""运行技术数据""]","[""光伏运行日志"", ""设备技术记录"", ""设备验收单""]","""设备运行稳定性""","[""光伏电站监控室"", ""光伏电站现场""]","[""电网调度部门"", ""电站管理单位""]",一线执行
四级,6-28-01-11,锅炉操作工,操作工业锅炉、生活锅炉及其附属设备，生产蒸汽或者其他热载体的人员。,"1.启停、调试工业锅炉、生活锅炉设备
2.监视、操作、控制锅炉设备运行
3.使用设备或工具，向锅炉输入水、有机热载体等介质和煤、油、气等能源以及空气
4.使用设备或工具，向热用户输出蒸汽、载热体（热水、有机热载体），排放燃料燃烧后的气体和锅内污水，清除炉灰渣
5.巡视检查锅炉设备、处理设备异常及故障
6.监测、分析锅炉水（介）质，操作锅炉水（介）质处理设备或者采取加药等措施处理锅炉用水（介）质
7.维修保养锅炉及其附属设备
8.填写锅炉设备的调试、运行、水（介）质处理、维修保养等技术记录。",6-28-01,6-28,6类-生产制造,"[""启停调试锅炉设备"", ""监视控制锅炉运行"", ""输入介质与能源"", ""监测分析锅炉水质"", ""维修保养锅炉设备""]","[""工业锅炉与生活锅炉"", ""锅炉附属设备"", ""锅炉水（介）质"", ""燃料能源（煤/油/气）""]","[""锅炉运行技术记录"", ""锅炉水质分析记录"", ""设备维修保养记录""]","""锅炉运行安全性与稳定性""","[""锅炉房"", ""锅炉控制室"", ""工业生产车间""]","[""热用户"", ""工厂生产线""]",一线执行
四级,6-28-01-12,风力发电运维值班员L,操作风力发电、升压站设备，巡视、监控其运行工况的人员。,"1.启停风力发电设备及输变电设备
2.巡视、检查、监控风力发电设备及配套输变电设备的运行工况，发现异常，上报，并进行处理
3.执行调度命令，进行倒闸操作和事故处理
4.维护风力发电设备及附属设备
5.统计、分析风电场运行技术数据
6.验收新投入和检修后的设备
7.填写运行日志和技术记录。",6-28-01,6-28,6类-生产制造,"[""启停风电及输变电设备"", ""监控运行工况"", ""执行倒闸操作"", ""分析运行技术数据"", ""验收检修设备""]","[""风力发电设备"", ""输变电设备"", ""运行技术数据""]","[""风电运行日志"", ""设备技术记录""]","""设备运行稳定性""","[""风电场控制室"", ""风力发电机组现场"", ""升压站""]","[""电网调度部门"", ""风电场管理单位""]",一线执行
四级,6-28-01-13,供热管网系统运行工,操作供热系统设备，运行维护供热管网和换热站的人员。,"1.执行供热方案，发送调度指令
2.执行调度指令，调节阀门，调节热力管网水力及热力平衡
3.执行调度指令，调节热力站供热系统的压力、温度等运行参数
4.执行调度指令，开启中继补水泵，调节管网回水压力
5.执行调度指令，检查处理安全隐患，检修供热系统设备。",6-28-01,6-28,6类-生产制造,"[""发送调度指令"", ""调节热力平衡"", ""调节运行参数"", ""检修供热设备""]","[""热力管网"", ""供热系统设备"", ""换热站"", ""运行参数""]","[""供热系统运行记录"", ""设备检修报告""]","""供热系统运行稳定性""","[""供热换热站"", ""热力管网现场""]","[""终端供热用户""]",一线执行
四级,6-28-01-14,变配电运行值班员,操作、巡视、监控并维护变配电站（所）和换流站设备的人员。,"1.巡视、检查、监视变电站（所）、配电网和换流站设备的运行工况
2.执行调度命令，进行倒闸操作
3.发现、分析设备异常，上报并进行处理
4.分析、管理变电站（所）、配电网及换流站内设备运行数据
5.维护变电站（所）、配电网及换流站的设备
6.验收新投入和检修后的设备
7.填写运行日志和技术记录。",6-28-01,6-28,6类-生产制造,"[""巡视监视运行工况"", ""执行倒闸操作"", ""处理设备异常"", ""分析设备运行数据"", ""维护电力设备""]","[""变电站设备"", ""配电网设备"", ""换流站设备"", ""设备运行数据""]","[""变配电运行日志"", ""设备技术记录"", ""设备验收记录""]","""设备运行稳定性""","[""变电站控制室"", ""配电网现场"", ""换流站运行区""]","[""电网调度部门"", ""电力用户""]",一线执行
四级,6-28-01-15,继电保护员,从事电力系统继电保护及自动装置定值的整定计算、调试、维修、改造的人员。,"1.安装与调试线路保护、变压器保护、发电机保护、高频保护、微机保护等装置及其回路
2.检验、校核继电保护及自动装置
3.计算、校核继电保护及自动装置整定值
4.消除继电保护及自动装置的缺陷，排除故障
5.更换、改造继电保护及自动装置
6.维护保养继电保护及自动装置
7.绘制继电保护及自动装置竣工图和整理调试报告，填写校验报告与运行技术记录
8.审核接收新建变电站继电保护及自动装置技术资料、图纸，验收设备。",6-28-01,6-28,6类-生产制造,"[""安装调试保护装置"", ""计算校核整定值"", ""排除保护装置故障"", ""维护保养保护装置"", ""绘制竣工图纸""]","[""继电保护装置"", ""自动装置回路"", ""保护整定值"", ""变电站技术资料""]","[""继电保护竣工图"", ""保护调试报告"", ""校验报告与运行记录""]","""无明确指标""","[""电力变电站"", ""电力系统运行现场""]","[""电网运行部门"", ""电力生产企业""]",一线执行
四级,6-28-02-01,燃气储运工,使用压缩、制冷、储罐、灌装、管网等设备，进行燃气装卸、储存、输配、安全防护以及管网安装、运行、维护等作业的人员。,"1.操作压缩、制冷、储罐等设备，进行液化石油气、液化天然气的储存、输配等作业
2.操作天然气预处理、压缩、装卸、储罐等设备，进行天然气的处理、储存、装卸、计量、输送等作业
3.操作燃气压缩、干燥、调压、输配等设备，进行燃气输配
4.操作燃气的罐装设备，进行燃气灌装
5.使用专用设备与工具，进行城镇燃气管网系统投产通气、运行、压力调整、泄漏巡查、巡检、管线位置确定、故障处理和抢修作业
6.使用机具与工具，进行燃气用户设施及用具的安装、开通置换、安检维护、维修与抢修作业
7.使用隔断阀门、呼吸器、报警器等设备，进行燃气作业安全防护
8.进行作业区内防爆、防雷、防静电处理及安全防护作业
9.检查维护生产设备，发现并处理生产中的异常现象和故障。",6-28-02,6-28,6类-生产制造,"[""操作燃气储运设备"", ""维护燃气管网系统"", ""安装燃气用户设施"", ""执行燃气安全防护""]","[""液化石油气/液化天然气"", ""城镇燃气管网"", ""燃气用户设施"", ""燃气储运设备""]","[""燃气输配记录"", ""管网巡检报告"", ""用户安检维护单""]","""燃气运行安全率""","[""燃气储运站"", ""城镇燃气管网现场"", ""燃气用户场所""]","[""城镇燃气用户"", ""燃气供应企业""]",一线执行
四级,6-28-02-02,气体深冷分离工,操作气体深冷分离装置，进行混合气体的加压、冷凝、液化、分馏、输送、储存，生产不同气体的人员。,"1.操作气体净化设备，除去原料气中的水分和其他杂质
2.操作多级压缩机，将原料气加压冷却后，送入深冷分离装置
3.调控深冷分离塔的压力、温度、节流或膨胀的气量等工艺参数，液化分离原料气
4.分析化验分离塔中的液相和气相组成
5.操作储存、机泵等设备，输送气体或液化气体
6.检查维护生产设备，发现并处理生产中的异常现象和故障
7.记录并保存生产数据。",6-28-02,6-28,6类-生产制造,"[""操作气体净化设备"", ""调控深冷分离参数"", ""分析化验气液组成"", ""维护深冷生产设备""]","[""原料气"", ""深冷分离装置"", ""多级压缩机"", ""液化气体""]","[""分离成品气体"", ""生产运行记录""]","""气体产品纯度/合格率""","[""气体深冷分离车间"", ""气体储存区""]","[""下游工业企业"", ""气体采购单位""]",一线执行
四级,6-28-02-03,工业气体生产工,操作气体发生、集收和机泵等设备，制备或集收气体，进行加压、净化、溶解、充装、输送、供气等作业的人员。,"1.操作气体发生或集收设备，生产原料气
2.操作压缩机和气体净化装置，调控温度、压力、纯度等工艺参数，加压、净化原料气
3.操作机泵，将气体送往储罐或进行充装作业
4.操作水压机、气瓶检测等设备，进行气瓶储装安全检验
5.操作储存、输送等设备，进行医用和工业气体供给
6.检查维护生产设备，发现并处理生产中的异常现象和故障
7.记录并保存生产数据报表。",6-28-02,6-28,6类-生产制造,"[""生产原料气"", ""加压净化原料气"", ""充装工业气体"", ""气瓶安全检验"", ""维护生产设备""]","[""气体发生及净化设备"", ""工业与医用气体"", ""气瓶储装设备"", ""生产工艺参数""]","[""合格的工业/医用气体"", ""生产数据报表""]","""气体产品合格率""","[""工业气体生产车间"", ""气体充装站"", ""气体储罐区""]","[""工业企业"", ""医疗机构""]",一线执行
四级,6-28-02-04,工业气体液化工,操作气体液化、制冷等装置，进行气体加压、换热、冷凝液化等作业的人员。,"1.操作气体发生或集收等设备，生产原料气
2.操作压缩机和气体净化装置，调节控制温度、压力、纯度等工艺参数，加压、净化原料气
3.操作制冷装置，向气体液化设备输送载冷体溶液
4.操作气体液化设备，调节控制温度、压力、气体纯度等工艺参数，进行加压气体与载冷体换热、冷凝液化
5.操作机泵，将液化气体送往储罐或进行装瓶作业
6.检查维护生产设备，发现并处理生产中的异常现象和故障
7.记录并保存生产数据。",6-28-02,6-28,6类-生产制造,"[""生产原料气"", ""加压净化原料气"", ""冷凝液化气体"", ""输送液化气体"", ""维护生产设备""]","[""气体液化设备"", ""压缩机及净化装置"", ""原料气"", ""液化气体""]","[""液化气体成品"", ""生产运行记录""]","""液化气体纯度合格率""","[""工业气体生产车间"", ""气体储罐区""]","[""下游工业用户"", ""气体采购企业""]",一线执行
四级,6-28-02-05,工业废气治理工L,操作废气治理设备、设施，除去废气中有害污染物和颗粒物的人员。,"1.操作集气罩等设备，收集废气
2.操作废气预处理、气体净化、反应器等净化设备，除去废气中的有害污染物和颗粒物
3.操作气体输送、反应剂制备与供应、燃料供应、压缩空气供应、换热器等辅助设备，保障净化设备运行
4.操作解吸、分离、过滤等设备，回收浓缩后的污染物
5.操作净化系统产生的二次废气、废水、废渣处理装置，处置二次污染、保管回收物质
6.操作污染物在线监测仪器设备，监测废气进出口的污染物浓度
7.维护保养设备，保管备品备件和专用工具。",6-28-02,6-28,6类-生产制造,"[""收集工业废气"", ""净化有害污染物"", ""保障净化设备运行"", ""回收浓缩污染物"", ""监测污染物浓度""]","[""废气治理设备"", ""有害污染物和颗粒物"", ""在线监测仪器"", ""二次污染处理装置""]","[""废气排放监测记录"", ""设备维护保养记录"", ""达标排放的废气""]","""废气排放达标率""","[""工业净化车间"", ""废气治理设施区""]","[""企业单位"", ""社会公众""]",一线执行
